jlpt ,Vocab-expression,Vocab-kana,one (thing),Vocab-sound-local,Vocab-pos,Sentence-expression,Sentence-kana,,Sentence-sound-local,Sentence-image-local,Vocab-furigana,Sentence-furigana
JLPT2,あきれる,あきれる,at most,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Verb,彼の頑固さには<b>あきれました</b>。,かれ の がんこさ に は <b>あきれました</b>,I was amazed at his stubbornness.,[sound:24874310b9650215616ee8f6ea5d171c.mp3],,あきれる,彼[かれ]の 頑固[がんこ]さには<b>あきれました</b>。
JLPT0,せいぜい,せいぜい,celebration - congratulation,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Adverb,どんなに頑張っても、<b>せいぜい</b>3位くらいにしかなれないだろうな。,どんな に がんばって も <b>せいぜい</b> さんい くらい に しか なれない だろう な,No matter how hard I try - I can probably only get third place at best.,[sound:44a22394088679ea95b7f4f7b2243f8c.mp3],,せいぜい,どんなに 頑張[がんば]っても、<b>せいぜい</b> 3位[さんい]くらいにしかなれないだろうな。
JLPT2,祝い,いわい,receive - eat,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,結婚のお<b>祝い</b>に食器を頂きました。,けっこん の お<b>いわい</b> に しょっき を いただきました,I received tableware as a wedding gift.,[sound:e6066d2a1edbf524028b328d5db63b6c.mp3],,祝[いわ]い,結婚[けっこん]のお<b> 祝[いわ]い</b>に 食器[しょっき]を 頂[いただ]きました。
JLPT2,頂く,いただく,arrival - attainment,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Verb,お客様にお菓子を<b>頂いた</b>。,おきゃくさま に おかし を <b>いただいた</b>,A customer gave me some snacks.,[sound:69bafe35b0812e69d6d69d8932edf02b.mp3],,頂[いただ]く,お 客様[きゃくさま]にお 菓子[かし]を<b> 頂[いただ]いた</b>。
JLPT1,到達,とうたつ,summit - climax,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Verbal Noun,ついに山頂に<b>到達</b>しました。,ついに さんちょう に <b>とうたつ</b> しました,We finally reached the top of the mountain.,[sound:2c8f50cc24bffcd4cf00f01f9e56db40.mp3],,到達[とうたつ],ついに 山頂[さんちょう]に<b> 到達[とうたつ]</b>しました。
JLPT2,頂上,ちょうじょう,look down - overlook,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,あと少しで山の<b>頂上</b>です。,あと すこし で やま の <b>ちょうじょう</b> です,The top of the mountain is not far from here.,[sound:472050daa5e4c1feff1b6dc8513e7053.mp3],,頂上[ちょうじょう],あと 少[すこ]しで 山[やま]の<b> 頂上[ちょうじょう]</b>です。
JLPT2,見下ろす,みおろす,mayonnaise,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Verb,山の頂上からふもとを<b>見下ろした</b>の。,やま の ちょうじょう から ふもと を <b>みおろした</b> の,I looked down on the foothills from the top of the mountain.,[sound:dacb1db082c5a8784f52bd7d1dd3e711.mp3],,見下[みお]ろす,山[やま]の 頂上[ちょうじょう]からふもとを<b> 見下[みお]ろした</b>の。
JLPT0,マヨネーズ,マヨネーズ,influence - power,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,サラダに<b>マヨネーズ</b>をかけたの。,さらだ に <b>まよねーず</b> を かけた の,I put mayonnaise on the salad.,[sound:fb96a4cf650e080c8c34745b2cdc87ee.mp3],,マヨネーズ,サラダに<b>マヨネーズ</b>をかけたの。
JLPT1,勢力,せいりょく,learning - scholarship,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,この頃は、ローマが<b>勢力</b>を伸ばしていました。,この ころ は ろーま が <b>せいりょく</b> を のばして いました,At that time Rome was expanding its power.,[sound:40dd4e94b17aefc35372bfbdeaec5771.mp3],,勢力[せいりょく],この 頃[ころ]は、ローマが<b> 勢力[せいりょく]</b>を 伸[の]ばしていました。
JLPT2,学問,がくもん,youth,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Verbal Noun,彼は少年の頃から<b>学問</b>が好きでした。,かれ は しょうねん の ころ から <b>がくもん</b> が すき でした,He liked to learn ever since he was a little boy.,[sound:cbcce428b8da8b44489e0b0481c8efe3.mp3],,学問[がくもん],彼[かれ]は 少年[しょうねん]の 頃[ころ]から<b> 学問[がくもん]</b>が 好[す]きでした。
JLPT1,青春,せいしゅん,baby,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,この曲を聞くと<b>青春</b>の頃を思い出します。,この きょく を きく と <b>せいしゅん</b> の ころ を おもいだします,When I hear this tune I am reminded of my youth.,[sound:ac4d3d90568c0770ce10e9f7f2b5219e.mp3],,青春[せいしゅん],この 曲[きょく]を 聞[き]くと<b> 青春[せいしゅん]</b>の 頃[ころ]を 思[おも]い 出[だ]します。
JLPT3,赤ん坊,あかんぼう,autumnal equinox,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,その頃彼はまだ<b>赤ん坊</b>だったよね。,その ころ かれ は まだ <b>あかんぼう</b> だった よ ね,He was still a baby in those days.,[sound:97e617493b7c74c4e00b4bb6d5bdac95.mp3],,赤[あか]ん 坊[ぼう],その 頃彼[ころ かれ]はまだ<b> 赤[あか]ん 坊[ぼう]</b>だったよね。
JLPT0,秋分,しゅうぶん,vernal equinox,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,<b>秋分</b>の日は毎年9月23日頃です。,<b>しゅうぶん</b> の ひ は まいとし くがつ にじゅうさんにちごろ です,The Autumnal Equinox Day is about September 23rd every year.,[sound:e552d72da5eecd8bfe12167d79708bd0.mp3],,秋分[しゅうぶん],<b> 秋分[しゅうぶん]</b>の 日[ひ]は 毎年9月23日頃[まいとし くがつ にじゅうさんにちごろ]です。
JLPT0,春分,しゅんぶん,bad mood - displeasure,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,<b>春分</b>の日は毎年3月20日頃です。,<b>しゅんぶん</b> の ひ は まいとし さんがつ はつかごろ です,The Vernal Equinox Day is about March 20th every year.,[sound:040814f225bf10ce1089427c1347cc87.mp3],,春分[しゅんぶん],<b> 春分[しゅんぶん]</b>の 日[ひ]は 毎年3月20日頃[まいとし さんがつ はつかごろ]です。
JLPT0,不機嫌,ふきげん,recently - nowadays,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Adjectival Noun,この頃、あの人は<b>不機嫌</b>ですね。,このごろ あの ひと は <b>ふきげん</b> です ね,Hes been in a bad mood lately.,[sound:f452e5d34336287c875f27f4622708a4.mp3],,不機嫌[ふきげん],この 頃[ごろ]、あの 人[ひと]は<b> 不機嫌[ふきげん]</b>ですね。
JLPT2,近頃,ちかごろ,contradiction,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,<b>近頃</b>、彼女の様子がおかしい。,<b>ちかごろ</b> かのじょ の ようす が おかしい,Shes been behaving strangely these days.,[sound:d859c1cd5f1d7660681463b519a59a3e.mp3],,近頃[ちかごろ],<b> 近頃[ちかごろ]</b>、 彼女[かのじょ]の 様子[ようす]がおかしい。
JLPT2,矛盾,むじゅん,warehouse - storehouse,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Verbal Noun,彼の言っていることは<b>矛盾</b>しています。,かれ の いって いる こと は <b>むじゅん</b> して います,What he says is contradictory.,[sound:084adf0707e3053341572729f7a44299.mp3],,矛盾[むじゅん],彼[かれ]の 言[い]っていることは<b> 矛盾[むじゅん]</b>しています。
JLPT2,倉庫,そうこ,establishment - organization,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,この荷物を<b>倉庫</b>に運びましょう。,この にもつ を <b>そうこ</b> に はこびましょう,Lets carry this luggage to the warehouse.,[sound:f733bcc0a261cfe1ca7f5dd8f364f1fa.mp3],,倉庫[そうこ],この 荷物[にもつ]を<b> 倉庫[そうこ]</b>に 運[はこ]びましょう。
JLPT1,創立,そうりつ,all together - all at once,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Verbal Noun,この学校は1962年に<b>創立</b>されました。,この がっこう は 1962 ねん に <b>そうりつ</b> されました,This school was established in 1962.,[sound:54099292c4a432e70d98021dd9b525e0.mp3],,創立[そうりつ],この 学校[がっこう]は1962 年[ねん]に<b> 創立[そうりつ]</b>されました。
JLPT0,一斉に,いっせいに,powerful,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Adverb,彼らは<b>一斉に</b>拍手したね。,かれら は <b>いっせいに</b> はくしゅ した ね,They applauded all together.,[sound:d1ef709e15f1c2cb998fe87e3764ea1b.mp3],,一斉[いっせい]に,彼[かれ]らは<b> 一斉[いっせい]に</b> 拍手[はくしゅ]したね。
JLPT2,強力,きょうりょく,liquid - fluid,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Adjectival Noun,これは<b>強力</b>な接着剤ね。,これ は <b>きょうりょく</b> な せっちゃくざい ね,This is a powerful adhesive.,[sound:ac5265c4b1e5170d4d6f09b41b14490f.mp3],,強力[きょうりょく],これは<b> 強力[きょうりょく]</b>な 接着剤[せっちゃくざい]ね。
JLPT2,液体,えきたい,serious - sincere,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,洗濯に<b>液体</b>の洗剤を使っています。,せんたく に <b>えきたい</b> の せんざい を つかって います,I use liquid detergent for washing clothes.,[sound:67089f1234cd34b906907eba11b157dd.mp3],,液体[えきたい],洗濯[せんたく]に<b> 液体[えきたい]</b>の 洗剤[せんざい]を 使[つか]っています。
JLPT2,真剣,しんけん,perform - play,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Adjective,彼は<b>真剣</b>に話を聞いていました。,かれ は <b>しんけん</b> に はなし を きいて いました,He listened attentively to the story.,[sound:db6afca344a24438f0014df9e4f3fac1.mp3],,真剣[しんけん],彼[かれ]は<b> 真剣[しんけん]</b>に 話[はなし]を 聞[き]いていました。
JLPT1,演じる,えんじる,prison,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Verb,彼はよく刑事の役を<b>演じる</b>ね。,かれ は よく けいじ の やく を <b>えんじる</b> ね,He often performs the role of a detective.,[sound:00365812793e0bcde600b8c12b387e7f.mp3],,演[えん]じる,彼[かれ]はよく 刑事[けいじ]の 役[やく]を<b> 演[えん]じる</b>ね。
JLPT0,刑務所,けいむしょ,detective,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,彼は二度と<b>刑務所</b>から出ることができないの。,かれ は にどと <b>けいむしょ</b> から でる こと が できない の,He can never be released from prison.,[sound:94129941fb73f6019ebde3f47b5b8b18.mp3],,刑務所[けいむしょ],彼[かれ]は 二度[にど]と<b> 刑務所[けいむしょ]</b>から 出[で]ることができないの。
JLPT2,刑事,けいじ,fine - penalty,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,<b>刑事</b>が現場を調べているわ。,<b>けいじ</b> が げんば を しらべて いる わ,The detective is investigating the crime scene.,[sound:c496e96c42f5282ba0ff8bb75508bf24.mp3],,刑事[けいじ],<b> 刑事[けいじ]</b>が 現場[げんば]を 調[しら]べているわ。
JLPT0,罰金,ばっきん,punish,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,<b>罰金</b>を3万円もとられたよ。,<b>ばっきん</b> を 3 まんえん も とられた よ,I was fined no less than 30 -000 yen.,[sound:35a23761f8ff58851bcdeff5450342a2.mp3],,罰金[ばっきん],<b> 罰金[ばっきん]</b>を3 万円[まんえん]もとられたよ。
JLPT2,罰する,ばっする,punishment - penalty,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Verb,彼は違法駐車で<b>罰せられた</b>んだ。,かれ は いほう ちゅうしゃ で <b>ばっせられた</b> ん だ,He was fined for illegal parking.,[sound:799c705cdc21b9ffae62ff141caad41e.mp3],,罰[ばっ]する,彼[かれ]は 違法駐車[いほう ちゅうしゃ]で<b> 罰[ばっ]せられた</b>んだ。
JLPT1,罰,ばつ,generally - in general,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,彼は悪いことをしたので<b>罰</b>を受けたんだ。,かれ は わるい こと を した ので <b>ばつ</b> を うけた ん だ,He did something bad so he was punished.,[sound:be4734c255c13653922ea1af360266bd.mp3],,罰[ばつ],彼[かれ]は 悪[わる]いことをしたので<b> 罰[ばつ]</b>を 受[う]けたんだ。
JLPT0,一般に,いっぱんに,old person - elderly,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Adverb,<b>一般に</b>老人は早起きです。,<b>いっぱんに</b> ろうじん は はやおき です,In general - elderly people get up early.,[sound:dff62418aabc6ac47627cf6583a0c00f.mp3],,一般[いっぱん]に,<b> 一般[いっぱん]に</b> 老人[ろうじん]は 早起[はやお]きです。
JLPT2,老人,ろうじん,pleasure - something looked forward to,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,子供が<b>老人</b>の手を引いて歩いていたの。,こども が <b>ろうじん</b> の て を ひいて あるいて いた の,The child held the old persons hand as they walked.,[sound:9c432fd6c8cd8661af455f28496118ab.mp3],,老人[ろうじん],子供[こども]が<b> 老人[ろうじん]</b>の 手[て]を 引[ひ]いて 歩[ある]いていたの。
JLPT2,楽しみ,たのしみ,knowledgeable person - know-it-all,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,旅行は父の老後の<b>楽しみ</b>です。,りょこう は ちち の ろうご の <b>たのしみ</b> です,My father looks forward to traveling in his old age.,[sound:88dc4d805d2d2b350fe82dbb4c4fdfb4.mp3],,楽[たの]しみ,旅行[りょこう]は 父[ちち]の 老後[ろうご]の<b> 楽[たの]しみ</b>です。
JLPT0,物知り,ものしり,bean - peas,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,あの老人はとても<b>物知り</b>だね。,あの ろうじん は とても <b>ものしり</b> だ ね,That old person is very knowledgeable.,[sound:affcee3debda6385461db7c2dd023f52.mp3],,物知[ものし]り,あの 老人[ろうじん]はとても<b> 物知[ものし]り</b>だね。
JLPT2,豆,まめ,boil - cook,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,今、<b>豆</b>を煮ています。,いま <b>まめ</b> を にて います,Im boiling some beans now.,[sound:1bc2259b97d63319f738d171a163dbed.mp3],,豆[まめ],今[いま]、<b> 豆[まめ]</b>を 煮[に]ています。
JLPT2,煮る,にる,boil - be boiled,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Verb,今、豆を<b>煮ています</b>。,いま まめ を <b>にて います</b>,Im boiling some beans now.,[sound:1bc2259b97d63319f738d171a163dbed.mp3],,煮[に]る,今[いま]、 豆[まめ]を<b> 煮[に]ています</b>。
JLPT2,煮える,にえる,humid,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Verb,もうすぐじゃがいもが<b>煮えます</b>。,もうすぐ じゃがいも が <b>にえます</b>,The potato will be cooked soon.,[sound:2da336b0f0a564c7f053ba5d81b2f511.mp3],,煮[に]える,もうすぐじゃがいもが<b> 煮[に]えます</b>。
JLPT2,蒸し暑い,むしあつい,intense - severe,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Adjective,今日は<b>蒸し暑い</b>ね。,きょう は <b>むしあつい</b> ね,Its humid today.,[sound:011d4f8620b9d21b2d943ca0e353d0f1.mp3],,蒸[む]し 暑[あつ]い,今日[きょう]は<b> 蒸[む]し 暑[あつ]い</b>ね。
JLPT1,強烈,きょうれつ,become silent - shut one''s mouth,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Adjective,彼女は<b>強烈</b>な個性の持ち主ですよ。,かのじょ は <b>きょうれつ</b> な こせい の もちぬし です よ,She has a very strong personality.,[sound:3a54fd05070b34ba1275dabc10ec836b.mp3],,強烈[きょうれつ],彼女[かのじょ]は<b> 強烈[きょうれつ]</b>な 個性[こせい]の 持[も]ち 主[ぬし]ですよ。
JLPT2,黙る,だまる,beast - brute,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Verb,彼はいつも<b>黙って</b>仕事をします。,かれ は いつも <b>だまって</b> しごと を します,He always works in silence.,[sound:dae7023ffbfb32adac15b2b414ac7208.mp3],,黙[だま]る,彼[かれ]はいつも<b> 黙[だま]って</b> 仕事[しごと]をします。
JLPT1,獣,けもの,tax,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,彼は<b>獣</b>のような目をしていたな。,かれ は <b>けもの</b> の よう な め を して いた な,He had eyes like a beast.,[sound:1edd25c29cb0d3fcfc77ac08a5c46989.mp3],,獣[けもの],彼[かれ]は<b> 獣[けもの]</b>のような 目[め]をしていたな。
JLPT2,税金,ぜいきん,no good - pointless,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Noun,これは<b>税金</b>の無駄遣いだね。,これ は <b>ぜいきん</b> の むだづかい だ ね,This is a waste of tax money.,[sound:fec6c62dc623d756ae33ddd166f5c85c.mp3],,税金[ぜいきん],これは<b> 税金[ぜいきん]</b>の 無駄遣[むだづか]いだね。
JLPT2,無駄,むだ,wasting money,sound-vocab/bdc5f88b912f85251908f1cfa5efc115.mp3,Adjectival Noun,それは時間の<b>無駄</b>です。,それ は じかん の <b>むだ</b> です,Its a waste of time.,[sound:f269fd50b42d7c0cba0ceb5be791cd2e.mp3],,無駄[むだ],それは 時間[じかん]の<b> 無駄[むだ]</b>です。
